time_TC_1,Temp_TC_1,time_TC_2,Temp_TC_2,time_TC_3,Temp_TC_3,time_TC_4,Temp_TC_4,time_TC_5,Temp_TC_5,time_TC_6,Temp_TC_6,time_TC_7,Temp_TC_7,time_TC_8,Temp_TC_8,time_TC_9,Temp_TC_9,time_TC_10,Temp_TC_10,
1.7000E+0,3.0851E+1,1.7000E+0,3.0798E+1,1.7000E+0,3.0792E+1,1.7000E+0,3.0685E+1,1.7000E+0,3.0647E+1,1.7000E+0,3.0755E+1,1.7000E+0,3.0654E+1,1.7000E+0,3.0665E+1,1.7000E+0,3.0554E+1,1.7000E+0,3.0266E+1,
1.7200E+0,3.0797E+1,1.7200E+0,3.0725E+1,1.7200E+0,3.0785E+1,1.7200E+0,3.0708E+1,1.7200E+0,3.0639E+1,1.7200E+0,3.0658E+1,1.7200E+0,3.0648E+1,1.7200E+0,3.0630E+1,1.7200E+0,3.0563E+1,1.7200E+0,3.0272E+1,
1.7400E+0,3.0790E+1,1.7400E+0,3.0756E+1,1.7400E+0,3.0748E+1,1.7400E+0,3.0752E+1,1.7400E+0,3.0664E+1,1.7400E+0,3.0710E+1,1.7400E+0,3.0581E+1,1.7400E+0,3.0511E+1,1.7400E+0,3.0488E+1,1.7400E+0,3.0258E+1,
1.7600E+0,3.0792E+1,1.7600E+0,3.0721E+1,1.7600E+0,3.0736E+1,1.7600E+0,3.0740E+1,1.7600E+0,3.0590E+1,1.7600E+0,3.0613E+1,1.7600E+0,3.0605E+1,1.7600E+0,3.0522E+1,1.7600E+0,3.0487E+1,1.7600E+0,3.0245E+1,
1.7800E+0,3.0798E+1,1.7800E+0,3.0773E+1,1.7800E+0,3.0736E+1,1.7800E+0,3.0779E+1,1.7800E+0,3.0612E+1,1.7800E+0,3.0639E+1,1.7800E+0,3.0741E+1,1.7800E+0,3.0660E+1,1.7800E+0,3.0449E+1,1.7800E+0,3.0274E+1,
1.8000E+0,3.0810E+1,1.8000E+0,3.0704E+1,1.8000E+0,3.0729E+1,1.8000E+0,3.0782E+1,1.8000E+0,3.0634E+1,1.8000E+0,3.0643E+1,1.8000E+0,3.0662E+1,1.8000E+0,3.0566E+1,1.8000E+0,3.0537E+1,1.8000E+0,3.0306E+1,
1.8200E+0,3.0666E+1,1.8200E+0,3.0546E+1,1.8200E+0,3.0676E+1,1.8200E+0,3.0667E+1,1.8200E+0,3.0480E+1,1.8200E+0,3.0560E+1,1.8200E+0,3.0480E+1,1.8200E+0,3.0466E+1,1.8200E+0,3.0398E+1,1.8200E+0,3.0141E+1,
1.8400E+0,3.0820E+1,1.8400E+0,3.0752E+1,1.8400E+0,3.0695E+1,1.8400E+0,3.0732E+1,1.8400E+0,3.0534E+1,1.8400E+0,3.0694E+1,1.8400E+0,3.0685E+1,1.8400E+0,3.0519E+1,1.8400E+0,3.0518E+1,1.8400E+0,3.0347E+1,
1.8600E+0,3.0773E+1,1.8600E+0,3.0649E+1,1.8600E+0,3.0636E+1,1.8600E+0,3.0792E+1,1.8600E+0,3.0661E+1,1.8600E+0,3.0678E+1,1.8600E+0,3.0628E+1,1.8600E+0,3.0504E+1,1.8600E+0,3.0363E+1,1.8600E+0,3.0202E+1,
1.8800E+0,3.0857E+1,1.8800E+0,3.0602E+1,1.8800E+0,3.0698E+1,1.8800E+0,3.0588E+1,1.8800E+0,3.0586E+1,1.8800E+0,3.0651E+1,1.8800E+0,3.0602E+1,1.8800E+0,3.0531E+1,1.8800E+0,3.0434E+1,1.8800E+0,3.0164E+1,
1.9000E+0,3.0861E+1,1.9000E+0,3.0705E+1,1.9000E+0,3.0822E+1,1.9000E+0,3.0744E+1,1.9000E+0,3.0649E+1,1.9000E+0,3.0711E+1,1.9000E+0,3.0639E+1,1.9000E+0,3.0571E+1,1.9000E+0,3.0562E+1,1.9000E+0,3.0311E+1,
1.9200E+0,3.0744E+1,1.9200E+0,3.0854E+1,1.9200E+0,3.0713E+1,1.9200E+0,3.0737E+1,1.9200E+0,3.0694E+1,1.9200E+0,3.0796E+1,1.9200E+0,3.0674E+1,1.9200E+0,3.0616E+1,1.9200E+0,3.0508E+1,1.9200E+0,3.0348E+1,
1.9400E+0,3.0814E+1,1.9400E+0,3.0813E+1,1.9400E+0,3.0804E+1,1.9400E+0,3.0822E+1,1.9400E+0,3.0637E+1,1.9400E+0,3.0717E+1,1.9400E+0,3.0691E+1,1.9400E+0,3.0653E+1,1.9400E+0,3.0545E+1,1.9400E+0,3.0243E+1,
1.9600E+0,3.0788E+1,1.9600E+0,3.0724E+1,1.9600E+0,3.0782E+1,1.9600E+0,3.0830E+1,1.9600E+0,3.0673E+1,1.9600E+0,3.0695E+1,1.9600E+0,3.0654E+1,1.9600E+0,3.0628E+1,1.9600E+0,3.0455E+1,1.9600E+0,3.0319E+1,
1.9800E+0,3.0776E+1,1.9800E+0,3.0763E+1,1.9800E+0,3.0898E+1,1.9800E+0,3.0763E+1,1.9800E+0,3.0590E+1,1.9800E+0,3.0740E+1,1.9800E+0,3.0676E+1,1.9800E+0,3.0526E+1,1.9800E+0,3.0337E+1,1.9800E+0,3.0291E+1,
2.0000E+0,3.0868E+1,2.0000E+0,3.0807E+1,2.0000E+0,3.0820E+1,2.0000E+0,3.0729E+1,2.0000E+0,3.0617E+1,2.0000E+0,3.0782E+1,2.0000E+0,3.0700E+1,2.0000E+0,3.0615E+1,2.0000E+0,3.0535E+1,2.0000E+0,3.0336E+1,
2.0200E+0,3.0778E+1,2.0200E+0,3.0683E+1,2.0200E+0,3.0716E+1,2.0200E+0,3.0732E+1,2.0200E+0,3.0626E+1,2.0200E+0,3.0683E+1,2.0200E+0,3.0600E+1,2.0200E+0,3.0554E+1,2.0200E+0,3.0539E+1,2.0200E+0,3.0219E+1,
2.0400E+0,3.0744E+1,2.0400E+0,3.0786E+1,2.0400E+0,3.0780E+1,2.0400E+0,3.0774E+1,2.0400E+0,3.0636E+1,2.0400E+0,3.0763E+1,2.0400E+0,3.0622E+1,2.0400E+0,3.0592E+1,2.0400E+0,3.0548E+1,2.0400E+0,3.0249E+1,
2.0600E+0,3.0877E+1,2.0600E+0,3.0718E+1,2.0600E+0,3.0837E+1,2.0600E+0,3.0770E+1,2.0600E+0,3.0764E+1,2.0600E+0,3.0668E+1,2.0600E+0,3.0633E+1,2.0600E+0,3.0613E+1,2.0600E+0,3.0477E+1,2.0600E+0,3.0353E+1,
2.0800E+0,3.0800E+1,2.0800E+0,3.0782E+1,2.0800E+0,3.0943E+1,2.0800E+0,3.0862E+1,2.0800E+0,3.0671E+1,2.0800E+0,3.0723E+1,2.0800E+0,3.0604E+1,2.0800E+0,3.0631E+1,2.0800E+0,3.0526E+1,2.0800E+0,3.0297E+1,
2.1000E+0,3.0898E+1,2.1000E+0,3.0839E+1,2.1000E+0,3.0843E+1,2.1000E+0,3.0705E+1,2.1000E+0,3.0684E+1,2.1000E+0,3.0665E+1,2.1000E+0,3.0658E+1,2.1000E+0,3.0623E+1,2.1000E+0,3.0520E+1,2.1000E+0,3.0239E+1,
2.1200E+0,3.0821E+1,2.1200E+0,3.0782E+1,2.1200E+0,3.0904E+1,2.1200E+0,3.0772E+1,2.1200E+0,3.0670E+1,2.1200E+0,3.0761E+1,2.1200E+0,3.0694E+1,2.1200E+0,3.0626E+1,2.1200E+0,3.0461E+1,2.1200E+0,3.0254E+1,
2.1400E+0,3.0868E+1,2.1400E+0,3.0814E+1,2.1400E+0,3.0902E+1,2.1400E+0,3.0754E+1,2.1400E+0,3.0797E+1,2.1400E+0,3.0774E+1,2.1400E+0,3.0765E+1,2.1400E+0,3.0715E+1,2.1400E+0,3.0538E+1,2.1400E+0,3.0274E+1,
2.1600E+0,3.0866E+1,2.1600E+0,3.0712E+1,2.1600E+0,3.0716E+1,2.1600E+0,3.0779E+1,2.1600E+0,3.0608E+1,2.1600E+0,3.0675E+1,2.1600E+0,3.0620E+1,2.1600E+0,3.0556E+1,2.1600E+0,3.0533E+1,2.1600E+0,3.0298E+1,
2.1800E+0,3.0823E+1,2.1800E+0,3.0737E+1,2.1800E+0,3.0863E+1,2.1800E+0,3.0761E+1,2.1800E+0,3.0595E+1,2.1800E+0,3.0707E+1,2.1800E+0,3.0549E+1,2.1800E+0,3.0489E+1,2.1800E+0,3.0432E+1,2.1800E+0,3.0298E+1,
2.2000E+0,3.0822E+1,2.2000E+0,3.0725E+1,2.2000E+0,3.0682E+1,2.2000E+0,3.0729E+1,2.2000E+0,3.0616E+1,2.2000E+0,3.0733E+1,2.2000E+0,3.0601E+1,2.2000E+0,3.0607E+1,2.2000E+0,3.0442E+1,2.2000E+0,3.0232E+1,
2.2200E+0,3.0850E+1,2.2200E+0,3.0729E+1,2.2200E+0,3.0717E+1,2.2200E+0,3.0735E+1,2.2200E+0,3.0503E+1,2.2200E+0,3.0720E+1,2.2200E+0,3.0641E+1,2.2200E+0,3.0596E+1,2.2200E+0,3.0601E+1,2.2200E+0,3.0309E+1,
2.2400E+0,3.0914E+1,2.2400E+0,3.0900E+1,2.2400E+0,3.0896E+1,2.2400E+0,3.0820E+1,2.2400E+0,3.0776E+1,2.2400E+0,3.0789E+1,2.2400E+0,3.0819E+1,2.2400E+0,3.0709E+1,2.2400E+0,3.0504E+1,2.2400E+0,3.0440E+1,
2.2600E+0,3.0775E+1,2.2600E+0,3.0762E+1,2.2600E+0,3.0697E+1,2.2600E+0,3.0770E+1,2.2600E+0,3.0621E+1,2.2600E+0,3.0653E+1,2.2600E+0,3.0558E+1,2.2600E+0,3.0486E+1,2.2600E+0,3.0472E+1,2.2600E+0,3.0285E+1,
2.2800E+0,3.0910E+1,2.2800E+0,3.0713E+1,2.2800E+0,3.0742E+1,2.2800E+0,3.0737E+1,2.2800E+0,3.0642E+1,2.2800E+0,3.0702E+1,2.2800E+0,3.0706E+1,2.2800E+0,3.0688E+1,2.2800E+0,3.0547E+1,2.2800E+0,3.0307E+1,
2.3000E+0,3.0800E+1,2.3000E+0,3.0819E+1,2.3000E+0,3.0858E+1,2.3000E+0,3.0713E+1,2.3000E+0,3.0681E+1,2.3000E+0,3.0705E+1,2.3000E+0,3.0617E+1,2.3000E+0,3.0541E+1,2.3000E+0,3.0529E+1,2.3000E+0,3.0312E+1,
2.3200E+0,3.0761E+1,2.3200E+0,3.0720E+1,2.3200E+0,3.0766E+1,2.3200E+0,3.0709E+1,2.3200E+0,3.0525E+1,2.3200E+0,3.0728E+1,2.3200E+0,3.0664E+1,2.3200E+0,3.0630E+1,2.3200E+0,3.0452E+1,2.3200E+0,3.0241E+1,
2.3400E+0,3.0792E+1,2.3400E+0,3.0662E+1,2.3400E+0,3.0777E+1,2.3400E+0,3.0682E+1,2.3400E+0,3.0583E+1,2.3400E+0,3.0587E+1,2.3400E+0,3.0600E+1,2.3400E+0,3.0505E+1,2.3400E+0,3.0457E+1,2.3400E+0,3.0257E+1,
2.3600E+0,3.0776E+1,2.3600E+0,3.0644E+1,2.3600E+0,3.0739E+1,2.3600E+0,3.0817E+1,2.3600E+0,3.0709E+1,2.3600E+0,3.0719E+1,2.3600E+0,3.0645E+1,2.3600E+0,3.0612E+1,2.3600E+0,3.0503E+1,2.3600E+0,3.0298E+1,
2.3800E+0,3.0775E+1,2.3800E+0,3.0793E+1,2.3800E+0,3.0849E+1,2.3800E+0,3.0739E+1,2.3800E+0,3.0669E+1,2.3800E+0,3.0732E+1,2.3800E+0,3.0619E+1,2.3800E+0,3.0546E+1,2.3800E+0,3.0608E+1,2.3800E+0,3.0250E+1,
2.4000E+0,3.0723E+1,2.4000E+0,3.0640E+1,2.4000E+0,3.0699E+1,2.4000E+0,3.0803E+1,2.4000E+0,3.0680E+1,2.4000E+0,3.0625E+1,2.4000E+0,3.0679E+1,2.4000E+0,3.0500E+1,2.4000E+0,3.0432E+1,2.4000E+0,3.0283E+1,
2.4200E+0,3.0737E+1,2.4200E+0,3.0664E+1,2.4200E+0,3.0809E+1,2.4200E+0,3.0730E+1,2.4200E+0,3.0614E+1,2.4200E+0,3.0692E+1,2.4200E+0,3.0704E+1,2.4200E+0,3.0570E+1,2.4200E+0,3.0512E+1,2.4200E+0,3.0137E+1,
2.4400E+0,3.0780E+1,2.4400E+0,3.0813E+1,2.4400E+0,3.0755E+1,2.4400E+0,3.0797E+1,2.4400E+0,3.0562E+1,2.4400E+0,3.0779E+1,2.4400E+0,3.0703E+1,2.4400E+0,3.0516E+1,2.4400E+0,3.0424E+1,2.4400E+0,3.0263E+1,
2.4600E+0,3.0753E+1,2.4600E+0,3.0672E+1,2.4600E+0,3.0646E+1,2.4600E+0,3.0641E+1,2.4600E+0,3.0618E+1,2.4600E+0,3.0684E+1,2.4600E+0,3.0568E+1,2.4600E+0,3.0601E+1,2.4600E+0,3.0400E+1,2.4600E+0,3.0292E+1,
2.4800E+0,3.0812E+1,2.4800E+0,3.0695E+1,2.4800E+0,3.0843E+1,2.4800E+0,3.0662E+1,2.4800E+0,3.0705E+1,2.4800E+0,3.0744E+1,2.4800E+0,3.0642E+1,2.4800E+0,3.0604E+1,2.4800E+0,3.0534E+1,2.4800E+0,3.0285E+1,
2.5000E+0,3.0885E+1,2.5000E+0,3.0708E+1,2.5000E+0,3.0786E+1,2.5000E+0,3.0713E+1,2.5000E+0,3.0745E+1,2.5000E+0,3.0682E+1,2.5000E+0,3.0634E+1,2.5000E+0,3.0571E+1,2.5000E+0,3.0513E+1,2.5000E+0,3.0270E+1,
2.5200E+0,3.0744E+1,2.5200E+0,3.0704E+1,2.5200E+0,3.0773E+1,2.5200E+0,3.0701E+1,2.5200E+0,3.0578E+1,2.5200E+0,3.0638E+1,2.5200E+0,3.0575E+1,2.5200E+0,3.0466E+1,2.5200E+0,3.0439E+1,2.5200E+0,3.0153E+1,
2.5400E+0,3.0763E+1,2.5400E+0,3.0756E+1,2.5400E+0,3.0726E+1,2.5400E+0,3.0663E+1,2.5400E+0,3.0584E+1,2.5400E+0,3.0716E+1,2.5400E+0,3.0540E+1,2.5400E+0,3.0623E+1,2.5400E+0,3.0478E+1,2.5400E+0,3.0203E+1,
2.5600E+0,3.0779E+1,2.5600E+0,3.0667E+1,2.5600E+0,3.0746E+1,2.5600E+0,3.0718E+1,2.5600E+0,3.0743E+1,2.5600E+0,3.0807E+1,2.5600E+0,3.0665E+1,2.5600E+0,3.0561E+1,2.5600E+0,3.0515E+1,2.5600E+0,3.0195E+1,
2.5800E+0,3.0882E+1,2.5800E+0,3.0742E+1,2.5800E+0,3.0854E+1,2.5800E+0,3.0763E+1,2.5800E+0,3.0693E+1,2.5800E+0,3.0669E+1,2.5800E+0,3.0743E+1,2.5800E+0,3.0576E+1,2.5800E+0,3.0597E+1,2.5800E+0,3.0280E+1,
2.6000E+0,3.0821E+1,2.6000E+0,3.0805E+1,2.6000E+0,3.0879E+1,2.6000E+0,3.0729E+1,2.6000E+0,3.0670E+1,2.6000E+0,3.0739E+1,2.6000E+0,3.0731E+1,2.6000E+0,3.0653E+1,2.6000E+0,3.0620E+1,2.6000E+0,3.0323E+1,
2.6200E+0,3.0747E+1,2.6200E+0,3.0767E+1,2.6200E+0,3.0813E+1,2.6200E+0,3.0730E+1,2.6200E+0,3.0639E+1,2.6200E+0,3.0691E+1,2.6200E+0,3.0635E+1,2.6200E+0,3.0634E+1,2.6200E+0,3.0456E+1,2.6200E+0,3.0321E+1,
2.6400E+0,3.0888E+1,2.6400E+0,3.0881E+1,2.6400E+0,3.0908E+1,2.6400E+0,3.0828E+1,2.6400E+0,3.0717E+1,2.6400E+0,3.0786E+1,2.6400E+0,3.0761E+1,2.6400E+0,3.0761E+1,2.6400E+0,3.0623E+1,2.6400E+0,3.0365E+1,
2.6600E+0,3.0778E+1,2.6600E+0,3.0703E+1,2.6600E+0,3.0707E+1,2.6600E+0,3.0700E+1,2.6600E+0,3.0549E+1,2.6600E+0,3.0535E+1,2.6600E+0,3.0761E+1,2.6600E+0,3.0564E+1,2.6600E+0,3.0441E+1,2.6600E+0,3.0267E+1,
2.6800E+0,3.0777E+1,2.6800E+0,3.0685E+1,2.6800E+0,3.0767E+1,2.6800E+0,3.0770E+1,2.6800E+0,3.0617E+1,2.6800E+0,3.0790E+1,2.6800E+0,3.0655E+1,2.6800E+0,3.0593E+1,2.6800E+0,3.0547E+1,2.6800E+0,3.0186E+1,
2.7000E+0,3.0997E+1,2.7000E+0,3.0795E+1,2.7000E+0,3.0916E+1,2.7000E+0,3.0793E+1,2.7000E+0,3.0713E+1,2.7000E+0,3.0785E+1,2.7000E+0,3.0623E+1,2.7000E+0,3.0720E+1,2.7000E+0,3.0673E+1,2.7000E+0,3.0286E+1,
2.7200E+0,3.0707E+1,2.7200E+0,3.0685E+1,2.7200E+0,3.0696E+1,2.7200E+0,3.0549E+1,2.7200E+0,3.0568E+1,2.7200E+0,3.0654E+1,2.7200E+0,3.0528E+1,2.7200E+0,3.0477E+1,2.7200E+0,3.0469E+1,2.7200E+0,3.0222E+1,
2.7400E+0,3.0836E+1,2.7400E+0,3.0888E+1,2.7400E+0,3.0761E+1,2.7400E+0,3.0770E+1,2.7400E+0,3.0724E+1,2.7400E+0,3.0847E+1,2.7400E+0,3.0824E+1,2.7400E+0,3.0603E+1,2.7400E+0,3.0594E+1,2.7400E+0,3.0390E+1,
2.7600E+0,3.0851E+1,2.7600E+0,3.0746E+1,2.7600E+0,3.0790E+1,2.7600E+0,3.0768E+1,2.7600E+0,3.0616E+1,2.7600E+0,3.0634E+1,2.7600E+0,3.0678E+1,2.7600E+0,3.0652E+1,2.7600E+0,3.0469E+1,2.7600E+0,3.0216E+1,
2.7800E+0,3.0807E+1,2.7800E+0,3.0747E+1,2.7800E+0,3.0820E+1,2.7800E+0,3.0710E+1,2.7800E+0,3.0595E+1,2.7800E+0,3.0662E+1,2.7800E+0,3.0644E+1,2.7800E+0,3.0553E+1,2.7800E+0,3.0518E+1,2.7800E+0,3.0295E+1,
2.8000E+0,3.0732E+1,2.8000E+0,3.0667E+1,2.8000E+0,3.0698E+1,2.8000E+0,3.0716E+1,2.8000E+0,3.0597E+1,2.8000E+0,3.0600E+1,2.8000E+0,3.0701E+1,2.8000E+0,3.0613E+1,2.8000E+0,3.0436E+1,2.8000E+0,3.0212E+1,
2.8200E+0,3.0809E+1,2.8200E+0,3.0773E+1,2.8200E+0,3.0804E+1,2.8200E+0,3.0868E+1,2.8200E+0,3.0665E+1,2.8200E+0,3.0759E+1,2.8200E+0,3.0720E+1,2.8200E+0,3.0681E+1,2.8200E+0,3.0521E+1,2.8200E+0,3.0348E+1,
2.8400E+0,3.0939E+1,2.8400E+0,3.0888E+1,2.8400E+0,3.0899E+1,2.8400E+0,3.0935E+1,2.8400E+0,3.0778E+1,2.8400E+0,3.0898E+1,2.8400E+0,3.0766E+1,2.8400E+0,3.0671E+1,2.8400E+0,3.0566E+1,2.8400E+0,3.0421E+1,
2.8600E+0,3.0820E+1,2.8600E+0,3.0756E+1,2.8600E+0,3.0768E+1,2.8600E+0,3.0866E+1,2.8600E+0,3.0643E+1,2.8600E+0,3.0704E+1,2.8600E+0,3.0714E+1,2.8600E+0,3.0621E+1,2.8600E+0,3.0509E+1,2.8600E+0,3.0319E+1,
2.8800E+0,3.0845E+1,2.8800E+0,3.0743E+1,2.8800E+0,3.0834E+1,2.8800E+0,3.0753E+1,2.8800E+0,3.0650E+1,2.8800E+0,3.0693E+1,2.8800E+0,3.0598E+1,2.8800E+0,3.0551E+1,2.8800E+0,3.0547E+1,2.8800E+0,3.0329E+1,
2.9000E+0,3.0848E+1,2.9000E+0,3.0771E+1,2.9000E+0,3.0901E+1,2.9000E+0,3.0715E+1,2.9000E+0,3.0659E+1,2.9000E+0,3.0930E+1,2.9000E+0,3.0661E+1,2.9000E+0,3.0705E+1,2.9000E+0,3.0553E+1,2.9000E+0,3.0316E+1,
2.9200E+0,3.0790E+1,2.9200E+0,3.0633E+1,2.9200E+0,3.0790E+1,2.9200E+0,3.0689E+1,2.9200E+0,3.0641E+1,2.9200E+0,3.0831E+1,2.9200E+0,3.0697E+1,2.9200E+0,3.0653E+1,2.9200E+0,3.0586E+1,2.9200E+0,3.0264E+1,
2.9400E+0,3.0827E+1,2.9400E+0,3.0653E+1,2.9400E+0,3.0741E+1,2.9400E+0,3.0705E+1,2.9400E+0,3.0665E+1,2.9400E+0,3.0680E+1,2.9400E+0,3.0531E+1,2.9400E+0,3.0451E+1,2.9400E+0,3.0487E+1,2.9400E+0,3.0318E+1,
2.9600E+0,3.0809E+1,2.9600E+0,3.0716E+1,2.9600E+0,3.0849E+1,2.9600E+0,3.0756E+1,2.9600E+0,3.0556E+1,2.9600E+0,3.0640E+1,2.9600E+0,3.0581E+1,2.9600E+0,3.0545E+1,2.9600E+0,3.0540E+1,2.9600E+0,3.0257E+1,
2.9800E+0,3.0888E+1,2.9800E+0,3.0717E+1,2.9800E+0,3.0760E+1,2.9800E+0,3.0778E+1,2.9800E+0,3.0558E+1,2.9800E+0,3.0579E+1,2.9800E+0,3.0721E+1,2.9800E+0,3.0634E+1,2.9800E+0,3.0448E+1,2.9800E+0,3.0273E+1,
3.0000E+0,3.0816E+1,3.0000E+0,3.0725E+1,3.0000E+0,3.0793E+1,3.0000E+0,3.0741E+1,3.0000E+0,3.0632E+1,3.0000E+0,3.0711E+1,3.0000E+0,3.0723E+1,3.0000E+0,3.0616E+1,3.0000E+0,3.0522E+1,3.0000E+0,3.0281E+1,
3.0200E+0,3.0827E+1,3.0200E+0,3.0769E+1,3.0200E+0,3.0758E+1,3.0200E+0,3.0696E+1,3.0200E+0,3.0677E+1,3.0200E+0,3.0612E+1,3.0200E+0,3.0553E+1,3.0200E+0,3.0537E+1,3.0200E+0,3.0428E+1,3.0200E+0,3.0291E+1,
3.0400E+0,3.0846E+1,3.0400E+0,3.0657E+1,3.0400E+0,3.0657E+1,3.0400E+0,3.0655E+1,3.0400E+0,3.0548E+1,3.0400E+0,3.0682E+1,3.0400E+0,3.0606E+1,3.0400E+0,3.0536E+1,3.0400E+0,3.0381E+1,3.0400E+0,3.0210E+1,
3.0600E+0,3.0779E+1,3.0600E+0,3.0779E+1,3.0600E+0,3.0638E+1,3.0600E+0,3.0647E+1,3.0600E+0,3.0586E+1,3.0600E+0,3.0678E+1,3.0600E+0,3.0619E+1,3.0600E+0,3.0538E+1,3.0600E+0,3.0555E+1,3.0600E+0,3.0241E+1,
3.0800E+0,3.0798E+1,3.0800E+0,3.0666E+1,3.0800E+0,3.0699E+1,3.0800E+0,3.0711E+1,3.0800E+0,3.0623E+1,3.0800E+0,3.0631E+1,3.0800E+0,3.0632E+1,3.0800E+0,3.0546E+1,3.0800E+0,3.0455E+1,3.0800E+0,3.0331E+1,
3.1000E+0,3.0884E+1,3.1000E+0,3.0718E+1,3.1000E+0,3.0880E+1,3.1000E+0,3.0841E+1,3.1000E+0,3.0539E+1,3.1000E+0,3.0657E+1,3.1000E+0,3.0722E+1,3.1000E+0,3.0563E+1,3.1000E+0,3.0545E+1,3.1000E+0,3.0284E+1,
3.1200E+0,3.0867E+1,3.1200E+0,3.0908E+1,3.1200E+0,3.0995E+1,3.1200E+0,3.0881E+1,3.1200E+0,3.0735E+1,3.1200E+0,3.0773E+1,3.1200E+0,3.0763E+1,3.1200E+0,3.0695E+1,3.1200E+0,3.0630E+1,3.1200E+0,3.0375E+1,
3.1400E+0,3.0723E+1,3.1400E+0,3.0774E+1,3.1400E+0,3.0730E+1,3.1400E+0,3.0730E+1,3.1400E+0,3.0612E+1,3.1400E+0,3.0840E+1,3.1400E+0,3.0651E+1,3.1400E+0,3.0538E+1,3.1400E+0,3.0471E+1,3.1400E+0,3.0226E+1,
3.1600E+0,3.1106E+1,3.1600E+0,3.0914E+1,3.1600E+0,3.0985E+1,3.1600E+0,3.0968E+1,3.1600E+0,3.0963E+1,3.1600E+0,3.0983E+1,3.1600E+0,3.0981E+1,3.1600E+0,3.0891E+1,3.1600E+0,3.0862E+1,3.1600E+0,3.0598E+1,
3.1800E+0,3.0820E+1,3.1800E+0,3.0847E+1,3.1800E+0,3.0765E+1,3.1800E+0,3.0766E+1,3.1800E+0,3.0668E+1,3.1800E+0,3.0641E+1,3.1800E+0,3.0567E+1,3.1800E+0,3.0592E+1,3.1800E+0,3.0540E+1,3.1800E+0,3.0242E+1,
3.2000E+0,3.0842E+1,3.2000E+0,3.0823E+1,3.2000E+0,3.0920E+1,3.2000E+0,3.0831E+1,3.2000E+0,3.0663E+1,3.2000E+0,3.0769E+1,3.2000E+0,3.0697E+1,3.2000E+0,3.0724E+1,3.2000E+0,3.0613E+1,3.2000E+0,3.0363E+1,
3.2200E+0,3.0891E+1,3.2200E+0,3.0801E+1,3.2200E+0,3.0846E+1,3.2200E+0,3.0816E+1,3.2200E+0,3.0651E+1,3.2200E+0,3.0658E+1,3.2200E+0,3.0766E+1,3.2200E+0,3.0514E+1,3.2200E+0,3.0579E+1,3.2200E+0,3.0282E+1,
3.2400E+0,3.0849E+1,3.2400E+0,3.0859E+1,3.2400E+0,3.0845E+1,3.2400E+0,3.0763E+1,3.2400E+0,3.0744E+1,3.2400E+0,3.0775E+1,3.2400E+0,3.0619E+1,3.2400E+0,3.0655E+1,3.2400E+0,3.0637E+1,3.2400E+0,3.0390E+1,
3.2600E+0,3.0895E+1,3.2600E+0,3.0912E+1,3.2600E+0,3.0851E+1,3.2600E+0,3.0886E+1,3.2600E+0,3.0687E+1,3.2600E+0,3.0717E+1,3.2600E+0,3.0784E+1,3.2600E+0,3.0675E+1,3.2600E+0,3.0541E+1,3.2600E+0,3.0385E+1,
3.2800E+0,3.0774E+1,3.2800E+0,3.0654E+1,3.2800E+0,3.0795E+1,3.2800E+0,3.0696E+1,3.2800E+0,3.0683E+1,3.2800E+0,3.0710E+1,3.2800E+0,3.0668E+1,3.2800E+0,3.0575E+1,3.2800E+0,3.0594E+1,3.2800E+0,3.0311E+1,
3.3000E+0,3.1041E+1,3.3000E+0,3.0827E+1,3.3000E+0,3.0848E+1,3.3000E+0,3.0880E+1,3.3000E+0,3.0681E+1,3.3000E+0,3.0842E+1,3.3000E+0,3.0668E+1,3.3000E+0,3.0591E+1,3.3000E+0,3.0672E+1,3.3000E+0,3.0451E+1,
3.3200E+0,3.0825E+1,3.3200E+0,3.0609E+1,3.3200E+0,3.0695E+1,3.3200E+0,3.0752E+1,3.3200E+0,3.0640E+1,3.3200E+0,3.0622E+1,3.3200E+0,3.0571E+1,3.3200E+0,3.0522E+1,3.3200E+0,3.0409E+1,3.3200E+0,3.0259E+1,
3.3400E+0,3.0896E+1,3.3400E+0,3.0778E+1,3.3400E+0,3.0764E+1,3.3400E+0,3.0743E+1,3.3400E+0,3.0664E+1,3.3400E+0,3.0695E+1,3.3400E+0,3.0641E+1,3.3400E+0,3.0600E+1,3.3400E+0,3.0454E+1,3.3400E+0,3.0418E+1,
3.3600E+0,3.0826E+1,3.3600E+0,3.0774E+1,3.3600E+0,3.0955E+1,3.3600E+0,3.0776E+1,3.3600E+0,3.0670E+1,3.3600E+0,3.0719E+1,3.3600E+0,3.0665E+1,3.3600E+0,3.0634E+1,3.3600E+0,3.0466E+1,3.3600E+0,3.0291E+1,
3.3800E+0,3.0808E+1,3.3800E+0,3.0842E+1,3.3800E+0,3.0853E+1,3.3800E+0,3.0736E+1,3.3800E+0,3.0566E+1,3.3800E+0,3.0618E+1,3.3800E+0,3.0584E+1,3.3800E+0,3.0692E+1,3.3800E+0,3.0571E+1,3.3800E+0,3.0220E+1,
